source	target	note	status
本日は視察にご同行ありがとうございます、冥<br>王様。おや、あれは……猫様でしょうか？　物<br>陰に隠れてしまうなんて、可愛いですね。「ス<br>ラッ！」え、す、スライム！？（猫様とスライ<br>ムを見間違えるなんて……は、恥ずかしい）コ<br>ホン。猫様に擬態するとは、不届き千万。すぐ<br>に討伐いたしましょう。	冥王大人，感谢您今天陪同视察。哦呀，那是……猫大人吗？藏到阴影里，真可爱呢。“史莱！”诶，史、史莱姆！？（竟然把猫大人和史莱姆看错……好、好丢人）咳咳。竟敢伪装成猫大人，罪该万死。马上讨伐。		
冥王さま、わたしの誕生日覚えててくださったんですか？　とっても嬉しいです。これからも冥王さまのお役に立てるように頑張ります！　そうだ、ちょうどさっきまでポリン姉さまと一緒にライラプスを改造していたんですが、もしよければ新しくなったライラプスのテストにお付き合いいただけませんでしょうか？	冥王大人，您记得我的生日吗？我非常高兴。今后也会为了能帮上冥王大人而努力！对了，刚才我还在和波琳姐姐一起改造莱拉普斯，如果可以的话，能请您陪我测试新莱拉普斯吗？		
今日はライラプスの新型装備のテストに付き合<br>ってくれて、ありがとうございます！<br>魔力の爆発で腕を飛ばす装備の試し撃ちをした<br>くて……。冥王さまは危ないので、下がってて<br>くださいね。「スララッ！」って、どうしてス<br>ライムが？　いえっ、これはもしかして、新型<br>の装備を試すチャンスかも？	感谢您今天陪我测试莱拉普斯的新型装备！<br>我想试射一下用魔力爆发炸飞手臂的装备……。冥王大人很危险，请退后。“史莱啦！”啊，为什么有史莱姆？不，这难道说，是测试新型装备的机会？		
冥王さま、今日は執務の合間になにか準備をされてましたけど、いったいなにを……。えっ、わたしの誕生日のお祝い！？　特別な日を冥王さまに祝ってもらえる……こんなに幸せでいいんでしょうか。わたし、冥王さまのためにもっともーっと頑張りますからっ！　いつまでも見ててくださいね。	冥王大人，今天您在工作间隙准备了什么，到底……。诶，庆祝我的生日！？特别的日子能被冥王大人庆祝……可以这么幸福吗。我，为了冥王大人，会加倍——努力的！请一直看着我。		
さあっ、冥王さまっ。準備はいいです？　行き<br>ますよ！　なにって、今日は人間界一周旅行の<br>約束でしたよね？　祠を使って、時間の許す限<br>り各地を回りましょうね！<br>「スラッ！」って、スライムさん？　訓練用の<br>が逃げ出したんでしょうか。ふふ、旅行前の準<br>備運動ですね。片づけちゃいますよ！	来吧，冥王大人。准备好了吗？要上了！什么，今天是约好去人间界环游旅行对吧？用祠堂，在时间允许的范围内巡游各地吧！<br>“史莱！”啊，史莱姆？是训练用的逃跑了吗？呵呵，是旅行前的热身运动呢。我来收拾掉！		
冥王はいっつも忙しいのに、ちゃんと時間を<br>作ってくれるんだよね。冥王のそういうとこ、<br>すごく素敵だと思うな。じゃ、せっかくの時間<br>だし私も精一杯想いを込めて奏でるから、聞い<br>ててね。「スラッ」って、なんか変なのが寄っ<br>て来ちゃった？　二人っきりの時間を邪魔され<br>たくないし、ちょっと席を外してもらおうっか。	冥王明明总是很忙，却还是能抽出时间。冥王的这一点，我觉得非常棒。那么，难得的时间，我也会尽力投入感情演奏，请听着哦。“史莱”啊，有什么奇怪的东西靠近了？不想被二人独处的时间被打扰，让它离开一下吧。		
や、冥王。どうかした？　えっ、わたしの誕生<br>日？　……言われてみれば、そうだったね。<br>冥界に来てからは、結構穏やかに過ごさせても<br>らってたから忘れてたかも。でも、冥王にお祝<br>いしてもらえるのは、すごく嬉しい。……こん<br>な風に誰かにお祝いされたことなかったから、<br>なんか不思議な感じがするね。ありがとう。	呀，冥王。怎么了？诶，我的生日？……说起来，好像是的呢。<br>来冥界后，一直过得很平静，所以可能忘了。但是，能被冥王庆祝，我非常高兴。……从没被人这样庆祝过，所以感觉有点不可思议。谢谢。		
今日は自治領の視察に付き合ってくれて良かっ<br>たの？　昨日も遅くまで執務してたのよね。一<br>緒に来てくれて、その……ありがとう。冥王の<br>目から見て、自治領の様子はどう？　忌憚ない<br>意見を聞かせて。「スララッ！」って、モンス<br>ター？　領民たちの前で、情けない姿は見せら<br>れないわ。ほら、大人しくしてて！	今天能陪我视察自治领真是太好了？昨天你也工作到很晚呢。能一起来，那个……谢谢。在冥王看来，自治领的情况怎么样？请告诉我您的直率意见。“史莱啦！”啊，怪物？在领民们面前，不能露出丢人的样子。喂，老实点！		
誕生日……。今まで故郷のため、復讐のために忙しない日々を送っていたから、お祝いなんてしてこなくて。ああっ、えっと、嫌なわけじゃないの！　慣れてなくて。……でも、あなたが私のために祝ってくれるのはとても嬉しい。……その、もし、よければ、今日は一緒に過ごせたらもっと嬉しいのだけれど。どうかしら？	生日……。至今为止为了故乡、为了复仇，过着忙碌的日子，所以从没庆祝过。啊啊，嗯，不是讨厌！只是不习惯。……但是，你能为我庆祝，我真的很高兴。……那个，如果可以的话，今天如果能一起过，我会更高兴。怎么样？		
攻撃力と魔力の攻撃には違いがあります。<br>武術訓練では防御力が低く魔力が高いエネミーが訓練相手です。<br>魔力では攻撃が通りにくいため、攻撃力の高いアイリスを編成して挑戦しましょう！	攻击力和魔力攻击有所不同。<br>武术训练中，对手是防御力低、魔力高的敌人。<br>因为用魔力攻击难以奏效，所以请编成攻击力高的爱丽丝来挑战！		
攻撃力と魔力の攻撃には違いがあります。<br>魔術教練では魔力が低く防御力が高いエネミーが訓練相手です。<br>攻撃力では攻撃が通りにくいため、魔力の高いアイリスを編成して挑戦しましょう！	攻击力和魔力攻击有所不同。<br>魔术教练中，对手是魔力低、防御力高的敌人。<br>因为用攻击力攻击难以奏效，所以请编成魔力高的爱丽丝来挑战！		
新春万福！　エクストリーム餅つき大会の強<br>敵クエストです。<br>お正月ならではの強敵が出現するので、新年<br>を占う腕試しをしましょう！<br>心属性の敵が出現します。<br>初回クリア時に冥界モチバナを獲得できます。	新春万福！这是极限捣年糕大会的强敌任务。<br>会出现正月特有的强敌，来占卜一下新年试试身手吧！<br>会出现心属性的敌人。<br>首次通关时可获得冥界年糕花。		
新春万福！　エクストリーム餅つき大会の強<br>敵クエストです。<br>お正月ならではの強敵が出現するので、新年<br>を占う腕試しをしましょう！<br>理属性の敵が出現します。<br>初回クリア時に冥界モチバナを獲得できます。	新春万福！这是极限捣年糕大会的强敌任务。<br>会出现正月特有的强敌，来占卜一下新年试试身手吧！<br>会出现理属性的敌人。<br>首次通关时可获得冥界年糕花。		
新春万福！　エクストリーム餅つき大会の強<br>敵クエストです。<br>お正月ならではの強敵が出現するので、新年<br>を占う腕試しをしましょう！<br>知属性の敵が出現します。<br>初回クリア時に冥界モチバナを獲得できます。	新春万福！这是极限捣年糕大会的强敌任务。<br>会出现正月特有的强敌，来占卜一下新年试试身手吧！<br>会出现知属性的敌人。<br>首次通关时可获得冥界年糕花。		
新春万福！　エクストリーム餅つき大会の強<br>敵クエストです。<br>お正月ならではの強敵が出現するので、新年<br>を占う腕試しをしましょう！<br>芸属性の敵が出現します。<br>初回クリア時に冥界モチバナを獲得できます。	新春万福！这是极限捣年糕大会的强敌任务。<br>会出现正月特有的强敌，来占卜一下新年试试身手吧！<br>会出现艺属性的敌人。<br>首次通关时可获得冥界年糕花。		
新春万福！　エクストリーム餅つき大会の強<br>敵クエストです。<br>お正月ならではの強敵が出現するので、新年<br>を占う腕試しをしましょう！<br>力属性の敵が出現します。<br>初回クリア時に冥界モチバナを獲得できます。	新春万福！这是极限捣年糕大会的强敌任务。<br>会出现正月特有的强敌，来占卜一下新年试试身手吧！<br>会出现力属性的敌人。<br>首次通关时可获得冥界年糕花。		
イベント「夏期特別訓練！　貸し切りビーチの臨海学校」のオープニングです。	这是活动“夏季特别训练！包场海滩的临海学校”的开场。		
イベント「夏期特別訓練！　貸し切りビーチの臨海学校」のエンディングです。	这是活动“夏季特别训练！包场海滩的临海学校”的结束。		
毎年、クリスマスには人間界で不思議なことが起こるんです。<br>今年は何が起こるんでしょうね？　って、何やらベアトリーチェさんが《アイリス》の皆さんを集めてます。<br>冥王さま、私たちも行きましょう！<br>皆さーん、メリークリスマース！	每年圣诞节，人间界都会发生不可思议的事。<br>今年会发生什么呢？啊，贝阿特丽切小姐好像在召集《爱丽丝》的各位。<br>冥王大人，我们也去吧！<br>各位——，圣诞快乐——！		
クリスマスといえばパーティです！<br>《アイリス》の皆さんは素材集めにやる気満々、クリスマス特別ミッションのＭＶＰは誰の手に！？<br>よーし、わたしも負けてられません！<br>……え？わたしは進行役だからＭＶＰは無理？<br>うわーん、ですよねー！	说到圣诞节就是派对！<br>《爱丽丝》的各位干劲十足地收集材料，圣诞特别任务的MVP将花落谁手！？<br>好——，我也不能输！<br>……诶？我是主持人所以不能当MVP？<br>呜哇——，就是说啊——！		
ま、まさかモンスターが出てくるとは。<br>さすがベアトリーチェさん、いつだって容赦なしです。<br>ちなみに、クリスマス特別ミッションはアシュリーさんとクルチャさんが優勢！お二人は意外と良いライバル？いえ、友人なのでしょうか？<br>とにかく、今後も目が離せませんね！	没、没想到会出现怪物。<br>真不愧是贝阿特丽切小姐，无论何时都毫不留情。<br>顺便一提，圣诞特别任务中阿修莉小姐和库尔恰小姐领先！两人是意外的好对手？不，是朋友吗？<br>总之，今后也不能移开视线呢！		
リリィの情報を集めるため、冥王さまの秘策を成功させなくてはいけません！<br>アシュリーさん、クルチャさん、よろしくお願いします！<br>って、何ですかその格好！？	为了收集莉莉的情报，必须让冥王大人的秘策成功！<br>阿修莉小姐、库尔恰小姐，拜托了！<br>啊，你们这身打扮是怎么回事！？		
プリシラさん、双六対決のおかげでしっかり成長できたんですね。ルージェニアさんは、ちょっとだけ寂しそうですが……<br>むむっ！？　冥王さま、やっぱりこっちにもモンスターが！　さくっとやっつけて、パルヴィンの平和を取り戻しましょう！<br>フレー！　フレー！　ア・イ・リ・ス！	普莉希拉小姐，多亏了双六对决，得到了很好的成长呢。露洁妮娅小姐虽然有点寂寞……<br>唔唔！？冥王大人，果然这边也有怪物！干脆地打倒，恢复帕尔温的和平吧！<br>加油！加油！爱·丽·丝！		
今日は本番前の模擬試験。<br>皆さん、お疲れだとは思いますが、どうかうまく乗り切れますように……。<br>もう！　冥王さまもリリィと遊んでばかりいないでください！　そろそろ始まりますよっ	今天是正式前的模拟考试。<br>各位，我知道大家很累，但希望能顺利过关……<br>真是的！冥王大人也请不要只顾着和莉莉玩！马上要开始了哦		
ついに《アイリス》実力テストの当日です！<br>これが終われば、また平和な日々が戻るんですね。皆で協力して乗り越えますよ！<br>と思ったら何やら見慣れないモンスターが……	终于到了《爱丽丝》实力测试的当天！<br>这个结束后，和平的日子就会回来了呢。大家齐心协力克服吧！<br>正想着，就看到了一只不太熟悉的怪物……		
七色スライムを探しに、再びあの森にやって来ました！　もう１度戦って倒し、ベアトリーチェさんを元に戻さないといけないのですが……くっ、逃げ足が速いですっ	为了寻找七色史莱姆，我们再次来到了那片森林！<br>必须再战斗一次打倒它，让贝阿特丽切小姐变回来……但是，它跑得好快！		
ベアトリーチェさんが、追加の試験を用意してくれましたよ！　しかも受かれば加点もあるそうなんですが……美味しい話には裏があるのでは？　わわっ、試験官のモンスターさんがむっちゃ凶悪そうです！　全力で行きましょうっ	贝阿特丽切小姐为我们准备了追加考试！<br>而且通过了还能加分……但好事背后往往有陷阱吧？<br>哇哇，考官怪物看起来超凶恶！<br>全力上吧		
イベント「バカンス？いいえ水練です！　泳げないなら水の上を歩けばいいじゃない」のオープニングです。	这是活动“度假？不，是游泳练习！不会游泳的话在水上走不就好了”的开场。		
さっき潜ったときに、海底でキラキラと光るのが見えたんですが、もしかして本当に海に沈んでるお宝だったり？　……じゅるり。では、もう一度潜って探しにいくしかありませんね！「スラッ！」って、いつのまにかモンスターさんたちに囲まれてます。このままではお宝が……ここは強行突破あるのみです！	刚才潜水的时候，看到海底有闪闪发光的东西，难道真的是沉入海里的宝物？……吸溜。那么，只能再潜下去找了！“史莱！”啊，不知不觉被怪物们包围了。这样下去宝物会……这里只能强行突破了！		
イベント「バカンス？いいえ水練です！　泳げないなら水の上を歩けばいいじゃない」のエンディングです。	这是活动“度假？不，是游泳练习！不会游泳的话在水上走不就好了”的结束。		
イベント「プリシラPのクルちゃんプロデュース！」のオープニングです。	这是活动“普莉希拉P的库尔酱制作计划！”的开场。		
イベント「プリシラPのクルちゃんプロデュース！」のエンディングです。	这是活动“普莉希拉P的库尔酱制作计划！”的结束。		
ヴァレリアさん、すっかり元気を取り戻しま<br>したね。さすがはベアトリーチェさん、なん<br>だかんだ言って、やっぱり《アイリス》の先<br>生です。<br>では、今日も『ヴァンピールハンター養成講座』の時間です！	瓦蕾莉亚小姐，完全恢复了精神呢。真不愧是贝阿特丽切小姐，虽然嘴上这么说，但果然是《爱丽丝》的老师。<br>那么，今天也是“吸血鬼猎人养成讲座”的时间！		
『ヴァンピールハンター養成講座』、これにて終了！　ヴァレリアさんも晴れてヴァンピールハンターになれましたね。ベアトリーチェ<br>さんともさらに仲良しになれたようで、めで<br>たしめでたし……ではありません！　むしろ<br>本番はここから！　ヴァレリアさんの実家に<br>出発です！	“吸血鬼猎人养成讲座”，到此结束！瓦蕾莉亚小姐也终于成为了吸血鬼猎人。和贝阿特丽切小姐的关系似乎也更好了，可喜可贺……才不是！不如说正式表演从现在开始！出发去瓦蕾莉亚小姐的老家！		
イベント「満員御礼、花の学園祭！　学園に香る花言葉」のオープニングです。	这是活动“满员谢礼，花之学园祭！飘香学园的花语”的开场。		
イベント「満員御礼、花の学園祭！　学園に香る花言葉」のエンディングです。	这是活动“满员谢礼，花之学园祭！飘香学园的花语”的结束。		
イベント「森に輝く漆黒のダイヤ　カゴいっぱいに森の実りを」のオープニングです。	这是活动“森林中闪耀的漆黑钻石　满篮森林的恩惠”的开场。		
採れたてキノコ料理のために、「黒いダイヤ」<br>をたくさん集めちゃいます。……あっ、さっそ<br>く大きな黒い塊を見つけましたよっ！　「ブモ<br>ーッ！」ってこれはモンスターさんっ？　すい<br>ません、間違えちゃいました……って許してく<br>れなそうです。皆さん、モンスターさん退治を<br>お願いします！	为了用新鲜蘑菇做菜，要收集很多“黑钻石”。……啊，马上发现了一大块黑色的块状物！“呜喵——！”啊，这是怪物？对不起，我搞错了……但看来它不会原谅我。各位，拜托消灭怪物！		
イベント「森に輝く漆黒のダイヤ　カゴいっぱいに森の実りを」のエンディングです。	这是活动“森林中闪耀的漆黑钻石　满篮森林的恩惠”的结束。		
イベント「冥界のスイーツ★クイーン！」のオープニングです。	这是活动“冥界的甜点★女王！”的开场。		
冥界中を駆け回って、たくさんお菓子を集めま<br>したね。……ってあれ、集めたお菓子の山がな<br>んだか動いてませんか？　「スラッ！」訓練用<br>スライムさんがお菓子の匂いにつられて逃げ出<br>してますっ！　このままだと、わたしたちのお<br>菓子が食べられちゃいます！　皆さん、お菓子<br>を守りましょう！	跑遍了冥界，收集了很多点心呢。……啊，咦，收集的点心山是不是在动？“史莱！”训练用史莱姆被点心的香味吸引逃出来了！这样下去，我们的点心会被吃掉的！各位，守护点心吧！		
イベント「冥界のスイーツ★クイーン！」のエンディングです。	这是活动“冥界的甜点★女王！”的结束。		
イベント「アイリスたちの学園祭！」のオープニングです。	这是活动“爱丽丝们的学园祭！”的开场。		
《アイリス》の皆さんの接客とラビリントルテ<br>がとっても好評で、『アイリスのお茶会』は大<br>繁盛です。やりましたね、冥王様っ！　「ス<br>ラッ！」ってスライムさん！？　……どうやら<br>お客様に配る風船の中に紛れてたみたいです！<br>形が似てて気づきませんでした。騒ぎになる前<br>にスライムさんにはご退場いただきましょう！<br>	《爱丽丝》各位的接待和迷宫蛋糕非常好评，“爱丽丝的茶会”大受欢迎。太好了呢，冥王大人！“史莱！”啊，史莱姆！？……看来是混在发给客人的气球里了！因为形状相似没注意到。在引起骚动之前，请史莱姆退场吧！		
イベント「アイリスたちの学園祭！」のエンディングです。	这是活动“爱丽丝们的学园祭！”的结束。		
イベント「舞えよ銀雪のきらめき　にゃんこサンタと冬の魔女」のオープニングです。	这是活动“飞舞吧银雪的闪耀　猫咪圣诞老人与冬之魔女”的开场。		
冥王さま、事件ですっ！　いい子にしていたは<br>ずのわたしの靴下にプレゼントが入っていな<br>かったんです。えっ、一年の総復習の訓練を頑<br>張った子にしかプレゼントを配っていない？　<br>なんですとー！？　しかも訓練を特に頑張った<br>子には追加でご褒美が？　これはわたしも頑張<br>るしかありませんねっ。	冥王大人，事件发生了！<br>明明我应该是个好孩子，我的袜子里却没有礼物。诶，礼物只发给努力完成年度总复习训练的孩子？什么——！？而且特别努力的孩子还有额外奖励？<br>这下我也只能努力了。		
イベント「舞えよ銀雪のきらめき　にゃんこサンタと冬の魔女」のエンディングです。	这是活动“飞舞吧银雪的闪耀　猫咪圣诞老人与冬之魔女”的结束。		
イベント「冥界カジノの特別指導！　アイリスたちの心理戦！？」のオープニングです。	这是活动“冥界赌场的特别指导！　爱丽丝们的心理战！？”的开场。		
イベント「冥界カジノの特別指導！　アイリスたちの心理戦！？」のエンディングです。	这是活动“冥界赌场的特别指导！　爱丽丝们的心理战！？”的结束。		
イベント「初めての遊牧民！？　果てしない草原と広い空の国へ」のオープニングです。	这是活动“初次体验游牧民！？　前往无尽草原与广阔天空之国”的开场。		
～♪　クレアさんの奏でるキルルークの楽器の<br>音色はなんだか懐かしい感じがして、思わず聞<br>き入っちゃいますね。「スラッ」「ブモッ！」<br>って、あれっ！？　音色につられて、モンス<br>ターさんが集まってきちゃったみたいですっ！<br>皆さん、一旦小休止です。モンスターさんには<br>お帰りいただきましょう！	～♪ 克蕾雅小姐演奏的基尔鲁克乐器的音色，总觉得很怀念，不由得听得入迷了。“史莱”“呜喵！”啊，咦！？被音色吸引，怪物们好像聚集过来了！各位，暂停一下。请怪物们回去吧！		
イベント「初めての遊牧民！？　果てしない草原と広い空の国へ」のエンディングです。	这是活动“初次体验游牧民！？　前往无尽草原与广阔天空之国”的结束。		
イベント「トリート・オア・ファイアー！　今年は派手に盛り上がれっ」のオープニングです。	这是活动“不给火就捣蛋！　今年就华丽地嗨起来吧”的开场。		
イベント「トリート・オア・ファイアー！　今年は派手に盛り上がれっ」のエンディングです。	这是活动“不给火就捣蛋！　今年就华丽地嗨起来吧”的结束。		
イベント「小っちゃくなっちゃった！　奇跡の飴と大冒険」のオープニングです。	这是活动“变小了！　奇迹糖果与大冒险”的开场。		
イベント「小っちゃくなっちゃった！　奇跡の飴と大冒険」のエンディングです。	这是活动“变小了！　奇迹糖果与大冒险”的结束。		
今回の種子探しは南の海（ルヌークス）です！<br>ルヌークスといえば、海の幸やトロピカル<br>フルーツが有名ですよね。え？　海賊もめっちゃ有名？　もー、冗談はやめてくださいよ。さあみなさん。種子の気配を追って、<br>ヨーソローです！	这次找种子是在南海（鲁努克斯）！<br>说到鲁努克斯，就是以海鲜和热带水果闻名呢。诶？海盗也很有名？真是的，请不要开玩笑。<br>好了各位。循着种子的气息，Yo-So-Lo！		
イベント「鍛えてピュアハート！　ザ・デイ・オブ・ホワイト」のオープニングです。	这是活动“锻炼纯真之心！白色之日”的开场。		
鍛練を頑張るとご褒美に冥王さまから手作りのお菓子をもらえると聞きました。とっても楽しみです！　えっ？　今回はベアトリーチェさんが用意したとっておきのモンスターさんたちが相手？　腕に重しを付けながらの戦い？　そっ、それは厳しい戦いになりそうですね。わたしもいつもの倍、頑張りますよ！　……応援を。	听说努力锻炼的话，能得到冥王大人亲手做的点心作为奖励。非常期待！诶？这次的对手是贝阿特丽切小姐准备的特制怪物？还要在手腕上加重物战斗？这、这会是场艰苦的战斗呢。我也会比平时加倍努力的！……加油。		
イベント「鍛えてピュアハート！　ザ・デイ・オブ・ホワイト」のエンディングです。	这是活动“锻炼纯真之心！白色之日”的结束。		
イベント「夜空に星を散りばめて！　樹理学園のクラブ活動」のオープニングです。	这是活动“将星星洒满夜空！　树理学园的社团活动”的开场。		
イベント「夜空に星を散りばめて！　樹理学園のクラブ活動」のエンディングです。	这是活动“将星星洒满夜空！　树理学园的社团活动”的结束。		
イベント「跳んで走って投げて！　チャレンジ！初めての体育祭」のオープニングです。	这是活动“跳吧跑吧投吧！　挑战！第一次的体育祭”的开场。		
体育祭って色んな競技があってすごく楽しいです！　次は、綱引きですね。あれ？　でも、肝心の綱が見当たりませんね。どこでしょうか……これかな？　「ガアアァッ！！」<br>のはーーっ！　これ綱じゃなくてモンスターさんの尻尾です！　やばいです、めっちゃ怒ってます。皆さん助けてください！	体育祭有很多项目，非常有趣！接下来是拔河。咦？但是关键的绳子找不到呢。在哪里呢……是这个吗？“嘎啊啊！！”<br>哎呀——！这不是绳子，是怪物的尾巴！不妙，它非常生气。各位请帮帮我！		
イベント「跳んで走って投げて！　チャレンジ！初めての体育祭」のエンディングです。	这是活动“跳吧跑吧投吧！　挑战！第一次的体育祭”的结束。		
イベント「勇者と魔王、運命の出会い！？　世界と天秤にかけるもの」のオープニングです。	这是活动“勇者与魔王，命运般的相遇！？　放上天秤与世界比较之物”的开场。		
フムフム……なるほど。冥王さまのおっしゃってた勇者と魔王が共闘する展開、アリですね。何をしてるのかって？　エルミナさんの描いた勇者と魔王が題材のコムックを読んでいたのですが、世界の危機を前に手を携えるところが最高でして……「スラッ！」あっ、ちょうどいいタイミングで世界の危機？が来たみたいです！	嗯嗯……原来如此。冥王大人所说的勇者和魔王并肩作战的展开，是可能的呢。问我做什么？我正在读艾尔米娜小姐画的以勇者和魔王为题材的柯姆克，在世界的危机面前携手合作的部分真是最棒了……“史莱！”啊，正好在这个时机，世界的危机？好像来了！		
イベント「勇者と魔王、運命の出会い！？　世界と天秤にかけるもの」のエンディングです。	这是活动“勇者与魔王，命运般的相遇！？　放上天秤与世界比较之物”的结束。		
儀式に必要な花が届いていない？　それは困りましたねえ。エルフィンの森で事情を聞いてみましょう。<br>冥王さま、女王様に会えるからってそこまで露骨にソワソワしなくても。	仪式需要的花还没送到？那可麻烦了。我们去艾尔芬森林问问情况吧。<br>冥王大人，虽然能见到女王，但也不用那么明显地坐立不安吧。		
というわけで、スライムの蜜が集まりましたよ。セシルさん、美味しいお菓子を作って精霊ユーノを召喚しちゃってください。<br>ユーノってどんな姿してるんでしょうね？　今からドキドキです。	于是，史莱姆的蜜收集好了。塞西尔小姐，请做出美味的点心，召唤精灵尤诺吧。<br>尤诺长什么样子呢？我现在就开始心跳加速了。		
身を焦がすような、とはよく言いますけど、愛って熱っぽい表現が多いですよね。<br>え？　身も凍るような愛もある？ さすがは冥王さま、深いです。<br>よろしければ、参考までに恋愛体験を聞かせてもらえませんか？	虽然常说“如焚身般”，但爱情中炽热的表达很多呢。<br>诶？也有“如冰封般”的爱情？真不愧是冥王大人，见解深刻。<br>如果可以的话，能让我听听您的恋爱经历作为参考吗？		
イベント「秘めやかに咲く虹の雫　冥界に雨が降る日」のオープニングです。	这是活动“悄然绽放的虹之水滴　冥界下雨的日子”的开场。		
イベント「秘めやかに咲く虹の雫　冥界に雨が降る日」のエンディングです。	这是活动“悄然绽放的虹之水滴　冥界下雨的日子”的结束。		
イベント「心を合わせて願う星　想い、世界樹に届け！」のオープニングです。	这是活动“同心许愿的星辰　心意，传达给世界树！”的开场。		
冥王さまが告知してくれたおかげで、願いが書<br>かれた短冊が冥界中から集まってます。あとは<br>笹の葉に結ぶだけです。頑張りましょう！　葉っぱに短冊を結んで、っと。「ハナッ！」　あれっ！？　笹の葉じゃなくて訓練用モンスターさんの先からでてる葉っぱです！　あっ、逃げちゃだめです、その短冊返してください！	多亏冥王大人告知，写满愿望的短册从冥界各处收集来了。接下来只要系到竹叶上就行了。加油！把短册系到叶子上，好。“哈呐！”咦！？那不是竹叶，是训练用怪物头上长出的叶子！啊，别跑，把那个短册还回来！		
イベント「心を合わせて願う星　想い、世界樹に届け！」のエンディングです。	这是活动“同心许愿的星辰　心意，传达给世界树！”的结束。		
イベント「冥界夏フェス！　祭りの夜に熱くなれ！」のオープニングです。	这是活动“冥界夏日祭！　在祭典之夜热血沸腾吧！”的开场。		
お祭りの本番が終わっても、熱気と余韻はそうそう冷めるものじゃありませんよね、冥王さま！　まだまだブレイクし足りない皆さまのために、後夜祭もあるみたいですよ。<br>ラストナイトフィーバー、盛り上がっていきましょうっ！	祭典正场结束后，热气与余韵不会那么容易冷却呢，冥王大人！<br>为了还想继续狂欢的各位，好像还有后夜祭哦。<br>Last Night Fever，让我们热烈起来吧！		
イベント「冥界夏フェス！　祭りの夜に熱くなれ！」のエンディングです。	这是活动“冥界夏日祭！　在祭典之夜热血沸腾吧！”的结束。		
イベント「最強の冬の敵、襲来！　冬季特別訓練のお知らせ」のオープニングです。	这是活动“最强冬之敌，来袭！　冬季特别训练通知”的开场。		
冥界に雪が！　いったいどうしたんですか、冥王さま？　……ちょっと変わった訓練？　「ベロッ！」あっ、ベロスにソリが繋がってます！ふむふむ、今日の訓練はソリに乗りながらということですね？　モンスターさんたちのイタズラをくぐり抜けて、ゴールを目指すとしましょう！　一緒に頑張りましょうね、ベロス！	冥界下雪了！究竟怎么了，冥王大人？……有点奇怪的训练？“贝罗！”啊，贝罗斯身上系着雪橇！嗯嗯，今天的训练是坐雪橇进行吗？一边躲过怪物们的恶作剧，一边以终点为目标吧！一起加油哦，贝罗斯！		
イベント「最強の冬の敵、襲来！　冬季特別訓練のお知らせ」のエンディングです。	这是活动“最强冬之敌，来袭！　冬季特别训练通知”的结束。		
イベント「冥界雪祭り開幕！？　季節の移ろいが芽吹く冬」のオープニングです。	这是活动“冥界雪祭开幕！？　季节变迁萌发新芽的冬天”的开场。		
イベント「冥界雪祭り開幕！？　季節の移ろいが芽吹く冬」のエンディングです。	这是活动“冥界雪祭开幕！？　季节变迁萌发新芽的冬天”的结束。		
イベント「アイリスと冥王の湯けむり旅 温泉タッキューで浴衣はどうなる！？」のオープニングです。	这是活动“爱丽丝与冥王的温泉之旅　温泉乒乓球浴衣会怎样！？”的开场。		
イベント「アイリスと冥王の湯けむり旅 温泉タッキューで浴衣はどうなる！？」のエンディングです。	这是活动“爱丽丝与冥王的温泉之旅　温泉乒乓球浴衣会怎样！？”的结束。		
イベント「ビーストテイマーの絆　モンスターを操っちゃえばいいじゃない！」のオープニングです。	这是活动“驯兽师的羁绊　操纵怪物不就好了！”的开场。		
イベント「ビーストテイマーの絆　モンスターを操っちゃえばいいじゃない！」のエンディングです。	这是活动“驯兽师的羁绊　操纵怪物不就好了！”的结束。		
イベント「錬金術にチャレンジ！　わたわた臨時助手の誕生」のオープニングです。	这是活动“挑战炼金术！　慌张临时助手的诞生”的开场。		
イベント「錬金術にチャレンジ！　わたわた臨時助手の誕生」のエンディングです。	这是活动“挑战炼金术！　慌张临时助手的诞生”的结束。		
イベント「ウサギと卵と復活祭！　って、何が復活するんでしたっけ？」のオープニングです。	这是活动“兔子与彩蛋与复活节！　话说，是要复活什么来着？”的开场。		
イベント「ウサギと卵と復活祭！　って、何が復活するんでしたっけ？」のエンディングです。	这是活动“兔子与彩蛋与复活节！　话说，是要复活什么来着？”的结束。		
イベント「シャル・ウィ・ダンス？ はじめての社交界」のオープニングです。	这是活动“Shall We Dance？　初入社交界”的开场。		
イベント「シャル・ウィ・ダンス？ はじめての社交界」のエンディングです。	这是活动“Shall We Dance？　初入社交界”的结束。		
イベント「のど越しスッキリ、ジョッキ祭り！ 夏に弾ける純白の泡」のオープニングです。	这是活动“畅快入喉，啤酒杯祭！　夏日绽放的纯白泡沫”的开场。		
イベント「のど越しスッキリ、ジョッキ祭り！ 夏に弾ける純白の泡」のエンディングです。	这是活动“畅快入喉，啤酒杯祭！　夏日绽放的纯白泡沫”的结束。		
イベント「水の大精霊にお願い！ アナスチガルが与える試練！？」のオープニングです。	这是活动“拜托了水之大精灵！　安娜丝奇卡尔给予的试炼！？”的开场。		
